Date,VN-Index,S&P500,STOXX,VND/USD,VND/EUR,interest rate,inflation,GDP
10/17/2017,828.29,2559.360107,390.4400024,22303,26317,6.25,2.98,57217.28
10/18/2017,827.72,2561.26001,391.5599976,22340,26301,6.25,2.98,57217.28
10/19/2017,828.93,2562.100098,389.1099854,22422,26464,6.25,2.98,57217.28
10/20/2017,826.84,2575.209961,390.1300049,22422,26464,6.25,2.98,57217.28
10/23/2017,820.04,2564.97998,390.7399902,22372,26288,6.25,2.98,57217.28
10/24/2017,825.24,2569.129883,389.3299866,22314,26317,6.25,2.98,57217.28
10/25/2017,830.69,2557.149902,387.1300049,22688,26361,6.25,2.98,57217.28
10/26/2017,830.11,2560.399902,391.269989,22407,26437,6.25,2.98,57217.28
10/27/2017,840.37,2581.070068,393.4299927,22407,26437,6.25,2.98,57217.28
10/30/2017,845.2,2572.830078,393.9100037,22350,26011,6.25,2.98,57217.28
10/31/2017,837.28,2575.26001,395.2200012,22351,26026,6.25,2.98,57217.28
11/1/2017,842.71,2579.360107,396.769989,22409,26036,6.25,2.62,57217.28
11/2/2017,833.09,2579.850098,394.9400024,22358,26033,6.25,2.62,57217.28
11/3/2017,843.73,2587.840088,396.0599976,22447,26066,6.25,2.62,57217.28
11/6/2017,849.09,2591.129883,396.5899963,22330,26055,6.25,2.62,57217.28
11/7/2017,850.33,2590.639893,394.6499939,22331,25931,6.25,2.62,57217.28
11/8/2017,859.7,2594.379883,394.4500122,22372,25878,6.25,2.62,57217.28
11/9/2017,860.4,2584.620117,390.0700073,22367,25942,6.25,2.62,57217.28
11/10/2017,868.21,2582.300049,388.6900024,22321,26037,6.25,2.62,57217.28
11/13/2017,879.34,2584.840088,386.1300049,22340,26037,6.25,2.62,57217.28
11/14/2017,880.9,2578.870117,383.8599854,22229,26060,6.25,2.62,57217.28
11/15/2017,882.59,2564.620117,381.9599915,22509,26230,6.25,2.62,57217.28
11/16/2017,892.8,2585.639893,384.9299927,22358,26230,6.25,2.62,57217.28
11/17/2017,890.69,2578.850098,383.7999878,22378,26319,6.25,2.62,57217.28
11/20/2017,903.55,2582.139893,386.3900146,22452,26387,6.25,2.62,57217.28
11/21/2017,918.3,2599.030029,388.1000061,22350,26346,6.25,2.62,57217.28
11/22/2017,932.66,2597.080078,387.0599976,22245,26227,6.25,2.62,57217.28
11/23/2017,933.7,2597.080078,387.1199951,22385,26290,6.25,2.62,57217.28
11/24/2017,935.57,2602.419922,386.6300049,22248,26523,6.25,2.62,57217.28
11/27/2017,938.61,2601.419922,384.8699951,22454,26546,6.25,2.62,57217.28
11/28/2017,941.21,2627.040039,387.019989,22455,26719,6.25,2.62,57217.28
11/29/2017,952.14,2626.070068,387.9599915,22367,26602,6.25,2.62,57217.28
11/30/2017,949.93,2647.580078,386.6900024,22275,26507,6.25,2.62,57217.28
12/1/2017,960.33,2642.219971,383.9700012,22382,26492,6.25,2.6,57217.28
12/4/2017,970.02,2639.439941,387.4700012,22361,26629,6.25,2.6,57217.28
12/5/2017,953.3,2629.570068,386.7399902,22454,26537,6.25,2.6,57217.28
12/6/2017,947.64,2629.27002,386.3200073,22393,26556,6.25,2.6,57217.28
12/7/2017,938.65,2636.97998,386.4100037,22395,26432,6.25,2.6,57217.28
12/8/2017,940.16,2651.5,389.25,22301,26374,6.25,2.6,57217.28
12/11/2017,917.45,2659.98999,389.0499878,22407,26258,6.25,2.6,57217.28
12/12/2017,927.25,2664.110107,391.6300049,22441,26379,6.25,2.6,57217.28
12/13/2017,924.4,2662.850098,390.7000122,22208,26342,6.25,2.6,57217.28
12/14/2017,935.85,2652.01001,388.9100037,22476,26263,6.25,2.6,57217.28
12/15/2017,935.16,2675.810059,388.1900024,22473,26462,6.25,2.6,57217.28
12/18/2017,958.06,2690.159912,392.6600037,22395,26404,6.25,2.6,57217.28
12/19/2017,951.42,2681.469971,391.019989,22319,26387,6.25,2.6,57217.28
12/20/2017,953.51,2679.25,388.3699951,22306,26425,6.25,2.6,57217.28
12/21/2017,946.06,2684.570068,390.6900024,22370,26485,6.25,2.6,57217.28
12/22/2017,952.32,2683.340088,390.2799988,22355,26550,6.25,2.6,57217.28
12/25/2017,958.31,2683.340088,390.2799988,22335,26518,6.25,2.6,57217.28
12/26/2017,965.93,2680.5,390.2799988,22363,26518,6.25,2.6,57217.28
12/27/2017,968.46,2682.620117,390.5400085,22366,26518,6.25,2.6,57217.28
12/28/2017,976.72,2687.540039,389.5400085,22370,26608,6.25,2.6,57217.28
12/29/2017,984.24,2673.610107,389.1799927,22343,26709,6.25,2.6,57217.28
1/2/2018,995.77,2695.810059,389.1799927,22384,26822,6.25,2.65,57914.73
1/3/2018,1005.67,2713.060059,390.2200012,22378,26988,6.25,2.65,57914.73
1/4/2018,1019.75,2723.98999,393.6799927,22365,26884,6.25,2.65,57914.73
1/5/2018,1012.65,2743.149902,397.3500061,22419,26994,6.25,2.65,57914.73
1/8/2018,1022.9,2747.709961,398.4100037,22410,26971,6.25,2.65,57914.73
1/9/2018,1033.5601,2751.290039,400.1099854,22358,26820,6.25,2.65,57914.73
1/10/2018,1038.11,2748.22998,398.6000061,22482,26689,6.25,2.65,57914.73
1/11/2018,1048.17,2767.560059,397.25,22202,26864,6.25,2.65,57914.73
1/12/2018,1050.11,2786.23999,398.4899902,22236,26722,6.25,2.65,57914.73
1/15/2018,1063.47,2786.23999,397.8299866,22365,27134,6.25,2.65,57914.73
1/16/2018,1062.96,2776.419922,398.3500061,22299,27432,6.25,2.65,57914.73
1/17/2018,1034.6899,2802.560059,397.9700012,22424,27342,6.25,2.65,57914.73
1/18/2018,1050.25,2798.030029,398.730011,22385,27324,6.25,2.65,57914.73
1/19/2018,1062.0699,2810.300049,400.8800049,22475,27401,6.25,2.65,57914.73
1/22/2018,1087.42,2832.969971,402.1099854,22675,27474,6.25,2.65,57914.73
1/25/2018,1104.5699,2839.25,398.5599976,22678.40039,27625,6.25,2.65,57914.73
1/26/2018,1115.64,2872.870117,400.5700073,22676,27769,6.25,2.65,57914.73
1/29/2018,1109.8,2853.530029,399.7999878,22666,27849,6.25,2.65,57914.73
1/30/2018,1110.5601,2822.429932,396.1199951,22676.09961,27746,6.25,2.65,57914.73
1/31/2018,1110.36,2823.810059,395.4599915,22661.80078,27844,6.25,2.65,57914.73
2/1/2018,1099.67,2821.97998,393.4899902,22674.80078,27884,6.25,3.15,57914.73
2/2/2018,1105.04,2762.129883,388.0700073,22675.80078,27847,6.25,3.15,57914.73
2/5/2018,1048.71,2648.939941,382,22674.5,27965,6.25,3.15,57914.73
2/6/2018,1011.6,2695.139893,372.7900085,22675.5,27868,6.25,3.15,57914.73
2/7/2018,1040.55,2681.659912,380.1300049,22665.09961,27699,6.25,3.15,57914.73
2/8/2018,1023.25,2581,374.0299988,22660,27635,6.25,3.15,57914.73
2/9/2018,1003.94,2619.550049,368.6099854,22667.40039,27368,6.25,3.15,57914.73
2/12/2018,1041.79,2656,372.9299927,22671.30078,27390,6.25,3.15,57914.73
2/13/2018,1059.73,2662.939941,370.5799866,22678,27458,6.25,3.15,57914.73
2/21/2018,1087.15,2701.330078,381.1000061,22682.59961,27640,6.25,3.15,57914.73
2/22/2018,1076.03,2703.959961,380.3399963,22687.59961,27579,6.25,3.15,57914.73
2/23/2018,1102.85,2747.300049,381.1600037,22705.5,27519,6.25,3.15,57914.73
2/26/2018,1114.53,2779.600098,383.0599976,22711.5,27585,6.25,3.15,57914.73
2/27/2018,1119.61,2744.280029,382.3599854,22709.30078,27655,6.25,3.15,57914.73
2/28/2018,1121.54,2713.830078,379.6300049,22718.80078,27622,6.25,3.15,57914.73
3/1/2018,1115.79,2677.669922,374.8599854,22722.5,27405,6.25,2.66,57914.73
3/2/2018,1121.21,2691.25,367.0400085,22715,27321,6.25,2.66,57914.73
3/5/2018,1093.48,2720.939941,370.8699951,22725,27605,6.25,2.66,57914.73
3/6/2018,1120.29,2728.120117,371.3699951,22730,27606,6.25,2.66,57914.73
3/7/2018,1112.26,2726.800049,372.7099915,22735,27828,6.25,2.66,57914.73
3/8/2018,1124.15,2738.969971,376.6199951,22722.5,27839,6.25,2.66,57914.73
3/9/2018,1123.41,2786.570068,378.2399902,22725,27770,6.25,2.66,57914.73
3/12/2018,1126.29,2783.02002,379.2000122,22723.5,27592,6.25,2.66,57914.73
3/13/2018,1133.3101,2765.310059,375.4899902,22727.5,27575,6.25,2.66,57914.73
3/14/2018,1138.09,2749.47998,374.9400024,22731.5,27682,6.25,2.66,57914.73
3/15/2018,1138.76,2747.330078,376.8800049,22735,27786,6.25,2.66,57914.73
3/16/2018,1150.1899,2752.01001,377.7099915,22744.40039,27714,6.25,2.66,57914.73
3/19/2018,1159.22,2712.919922,373.6799927,22713.30078,27664,6.25,2.66,57914.73
3/20/2018,1159.39,2716.939941,375.5700073,22739.5,27571,6.25,2.66,57914.73
3/21/2018,1169.36,2711.929932,374.9599915,22734.80078,27605,6.25,2.66,57914.73
3/22/2018,1172.36,2643.689941,369.1499939,22738,27554,6.25,2.66,57914.73
3/23/2018,1153.59,2588.26001,365.8200073,22770,27692,6.25,2.66,57914.73
3/26/2018,1171.22,2658.550049,363.1799927,22780.5,27894,6.25,2.66,57914.73
3/27/2018,1171.73,2612.620117,367.5700073,22784,27908,6.25,2.66,57914.73
3/28/2018,1172.24,2605,369.2600098,22777.90039,27876,6.25,2.66,57914.73
3/29/2018,1167.03,2640.870117,370.8699951,22759,27708,6.25,2.66,57914.73
3/30/2018,1174.46,2640.870117,370.8699951,22759,27708,6.25,2.66,57914.73
4/2/2018,1196.61,2581.879883,370.8699951,22775,27708,6.25,2.75,59418.82
4/3/2018,1188.29,2614.449951,369.0700073,22775,27629,6.25,2.75,59418.82
4/4/2018,1191.54,2644.689941,367.3299866,22780.5,27629,6.25,2.75,59418.82
4/5/2018,1193.17,2662.840088,376.1300049,22778,27615,6.25,2.75,59418.82
4/6/2018,1199.96,2604.469971,374.8200073,22778,27615,6.25,2.75,59418.82
4/9/2018,1204.33,2613.159912,375.2999878,22374,27573,6.25,2.75,59418.82
4/10/2018,1198.12,2656.870117,378.4200134,22757.5,27692,6.25,2.75,59418.82
4/11/2018,1167.11,2642.189941,376.1799927,22755.5,27803,6.25,2.75,59418.82
4/12/2018,1173.02,2663.98999,378.8200073,22753.5,27716,6.25,2.75,59418.82
4/13/2018,1157.14,2656.300049,379.2000122,22753.5,27716,6.25,2.75,59418.82
4/16/2018,1148.49,2677.840088,377.7399902,22742.5,27763,6.25,2.75,59418.82
4/17/2018,1153.28,2706.389893,380.769989,22737.5,27773,6.25,2.75,59418.82
4/18/2018,1138.53,2708.639893,381.8599854,22739,27778,6.25,2.75,59418.82
4/19/2018,1094.63,2693.129883,381.9500122,22744,27770,6.25,2.75,59418.82
4/20/2018,1119.86,2670.139893,381.8399963,22744,27770,6.25,2.75,59418.82
4/23/2018,1076.78,2670.290039,383.1799927,22736,27447,6.25,2.75,59418.82
4/24/2018,1080.74,2634.560059,383.1099854,22734,27403,6.25,2.75,59418.82
4/26/2018,1044.86,2666.939941,383.75,22732,27338,6.25,2.75,59418.82
4/27/2018,1050.26,2669.909912,384.6400146,22732,27338,6.25,2.75,59418.82
5/2/2018,1029.08,2635.669922,387.4400024,22726,26919,6.25,3.86,59418.82
5/3/2018,1026.46,2629.72998,384.6199951,22727.5,26874,6.25,3.86,59418.82
5/4/2018,1026.8,2663.419922,387.0299988,22727.5,26874,6.25,3.86,59418.82
5/7/2018,1062.26,2672.629883,389.5100098,22733.5,26734,6.25,3.86,59418.82
5/8/2018,1060.45,2671.919922,390,22737.5,26652,6.25,3.86,59418.82
5/9/2018,1056.97,2697.790039,392.4400024,22742,26648,6.25,3.86,59418.82
5/10/2018,1028.87,2723.070068,392.4400024,22458,26673,6.25,3.86,59418.82
5/11/2018,1044.85,2727.719971,392.3999939,22458,26673,6.25,3.86,59418.82
5/14/2018,1066.98,2730.129883,392.1900024,22732.5,26880,6.25,3.86,59418.82
5/15/2018,1073.5,2711.449951,392.3699951,22735.5,26738,6.25,3.86,59418.82
5/16/2018,1054.62,2722.459961,393.2099915,22737.5,26452,6.25,3.86,59418.82
5/17/2018,1030.64,2720.129883,395.7900085,22740,26458,6.25,3.86,59418.82
5/18/2018,1040.54,2712.969971,394.6700134,22740,26458,6.25,3.86,59418.82
5/21/2018,1014.98,2733.01001,394.6700134,22736.5,26359,6.25,3.86,59418.82
5/22/2018,985.91,2724.439941,396.9400024,22734.5,26491,6.25,3.86,59418.82
5/23/2018,988.94,2733.290039,392.5799866,22739,26278,6.25,3.86,59418.82
5/24/2018,985.92,2727.76001,390.5400085,22743,26296,6.25,3.86,59418.82
5/25/2018,963.9,2721.330078,391.0799866,22743,26296,6.25,3.86,59418.82
5/28/2018,931.75,2721.330078,389.8200073,22779.5,26196,6.25,3.86,59418.82
5/29/2018,952.18,2689.860107,384.4700012,22802.5,25980,6.25,3.86,59418.82
5/30/2018,948.5,2724.01001,385.4899902,22820,26177,6.25,3.86,59418.82
5/31/2018,971.25,2705.27002,383.0599976,22771,26235,6.25,3.86,59418.82
6/1/2018,992.87,2734.620117,386.9100037,22771,26235,6.25,4.67,59418.82
6/4/2018,1013.78,2746.870117,388.1099854,22532,26357,6.25,4.67,59418.82
6/5/2018,1022.74,2748.800049,386.8900146,22794.5,26261,6.25,4.67,59418.82
6/6/2018,1034.5,2772.350098,386.8800049,22773.5,26437,6.25,4.67,59418.82
6/7/2018,1036.6899,2770.370117,385.9400024,22767,26564,6.25,4.67,59418.82
6/8/2018,1039.01,2779.030029,385.1199951,22767,26564,6.25,4.67,59418.82
6/11/2018,1039.02,2782,387.9400024,22780.5,26484,6.25,4.67,59418.82
6/12/2018,1020.76,2786.850098,387.5299988,22778.5,26486,6.25,4.67,59418.82
6/13/2018,1030.53,2775.629883,388.25,22777.5,26432,6.25,4.67,59418.82
6/14/2018,1015.72,2782.48999,393.0400085,22778,26575,6.25,4.67,59418.82
6/15/2018,1016.51,2779.659912,389.1300049,22778,26575,6.25,4.67,59418.82
6/18/2018,987.34,2773.75,385.9100037,22801,26132,6.25,4.67,59418.82
6/19/2018,962.16,2762.590088,383.2099915,22818.5,26002,6.25,4.67,59418.82
6/20/2018,980.95,2767.320068,384.2900085,22832.5,26037,6.25,4.67,59418.82
6/21/2018,969.4,2749.76001,380.8500061,22842,25997,6.25,4.67,59418.82
6/22/2018,983.17,2754.879883,385.0100098,22842,25997,6.25,4.67,59418.82
6/25/2018,990.52,2717.070068,377.1700134,22865,26280,6.25,4.67,59418.82
6/26/2018,983.02,2723.060059,377.25,22886,26348,6.25,4.67,59418.82
6/27/2018,968.91,2699.629883,379.9700012,22901.5,26286,6.25,4.67,59418.82
6/28/2018,957.35,2716.310059,376.8699951,22906,26190,6.25,4.67,59418.82
6/29/2018,960.78,2718.370117,379.9299927,22906,26190,6.25,4.67,59418.82
7/2/2018,947.15,2726.709961,376.75,22919.5,26324,6.25,4.46,60289.02
7/3/2018,906.01,2713.219971,379.8099976,23011,26441,6.25,4.46,60289.02
7/4/2018,914.99,2713.219971,380.0499878,23004,26420,6.25,4.46,60289.02
7/5/2018,899.4,2736.610107,381.5899963,23006.5,26527,6.25,4.46,60289.02
7/6/2018,917.51,2759.820068,382.3599854,23006.5,26527,6.25,4.46,60289.02
7/9/2018,915.12,2784.169922,384.5899963,23005,26725,6.25,4.46,60289.02
7/10/2018,911.12,2793.840088,386.25,23004.5,26565,6.25,4.46,60289.02
7/11/2018,893.16,2774.02002,381.3999939,23009,26589,6.25,4.46,60289.02
7/12/2018,898.51,2798.290039,384.3699951,23013,26477,6.25,4.46,60289.02
7/13/2018,909.72,2801.310059,385.0299988,23013,26477,6.25,4.46,60289.02
7/16/2018,911.11,2798.429932,384.0499878,23012.40039,26606,6.25,4.46,60289.02
7/17/2018,921.27,2809.550049,384.980011,23006.80078,26609,6.25,4.46,60289.02
7/18/2018,942.39,2815.620117,387.0599976,23016.19922,26388,6.25,4.46,60289.02
7/19/2018,943.97,2804.48999,386.1799927,23017,26330,6.25,4.46,60289.02
7/20/2018,933.39,2801.830078,385.6199951,23017,26330,6.25,4.46,60289.02
7/23/2018,936.74,2806.97998,384.8800049,23018,26805,6.25,4.46,60289.02
7/24/2018,934.08,2820.399902,388.1799927,23216,26834,6.25,4.46,60289.02
7/25/2018,927.58,2846.070068,387.1700134,23182.5,26748,6.25,4.46,60289.02
7/26/2018,930.16,2837.439941,390.5299988,23145,26747,6.25,4.46,60289.02
7/27/2018,935.52,2818.820068,392.0799866,23145,26747,6.25,4.46,60289.02
7/30/2018,949.73,2802.600098,390.9200134,23222.5,26767,6.25,4.46,60289.02
7/31/2018,956.39,2816.290039,391.6099854,23248,26915,6.25,4.46,60289.02
8/1/2018,952.77,2813.360107,391.6099854,23256.5,26820,6.25,3.98,60289.02
8/2/2018,953.55,2827.219971,386.6400146,23247.5,26660,6.25,3.98,60289.02
8/3/2018,959.6,2840.350098,389.1600037,23247.5,26660,6.25,3.98,60289.02
8/6/2018,960.23,2850.399902,388.6600037,23272.5,26491,6.25,3.98,60289.02
8/7/2018,956.79,2858.449951,390.4899902,23268,26624,6.25,3.98,60289.02
8/8/2018,966.27,2857.699951,389.6900024,23249,26597,6.25,3.98,60289.02
8/9/2018,963.5,2853.580078,390.0499878,23242.5,26587,6.25,3.98,60289.02
8/10/2018,968.47,2833.280029,385.8599854,23242.5,26587,6.25,3.98,60289.02
8/13/2018,978.04,2821.929932,384.9100037,23280,26130,6.25,3.98,60289.02
8/14/2018,978.27,2839.959961,384.9200134,23280,26193,6.25,3.98,60289.02
8/15/2018,961.37,2818.370117,379.7000122,23277.5,25987,6.25,3.98,60289.02
8/16/2018,964.28,2840.689941,381.4299927,23278,26093,6.25,3.98,60289.02
8/17/2018,968.88,2850.129883,381.0599976,23278,26093,6.25,3.98,60289.02
8/20/2018,969.62,2857.050049,383.230011,23238,26153,6.25,3.98,60289.02
8/21/2018,979.21,2862.959961,384.1499939,23234,26411,6.25,3.98,60289.02
8/22/2018,982.15,2861.820068,384.019989,23240,26579,6.25,3.98,60289.02
8/23/2018,987.36,2856.97998,383.3800049,23247,26580,6.25,3.98,60289.02
8/24/2018,987.05,2874.689941,383.5599976,23247,26580,6.25,3.98,60289.02
8/27/2018,991.92,2896.73999,385.5700073,23259,26645,6.25,3.98,60289.02
8/28/2018,995.19,2897.52002,385.4599915,23261.5,26853,6.25,3.98,60289.02
8/29/2018,988.17,2914.040039,386.5799866,23266,26775,6.25,3.98,60289.02
8/30/2018,998.07,2901.129883,385.3599854,23268,26859,6.25,3.98,60289.02
8/31/2018,989.54,2901.52002,382.2600098,23268,26859,6.25,3.98,60289.02
9/4/2018,975.94,2896.719971,379.8299866,23289.90039,26552,6.25,3.98,60289.02
9/5/2018,968.44,2888.600098,375.6799927,23279,26630,6.25,3.98,60289.02
9/6/2018,958.19,2878.050049,373.4700012,23279.5,26710,6.25,3.98,60289.02
9/7/2018,968.9,2871.679932,373.769989,23279.5,26710,6.25,3.98,60289.02
9/10/2018,970.34,2877.129883,375.5100098,23267.5,26577,6.25,3.98,60289.02
9/11/2018,985.06,2887.889893,375.3099976,23249.19922,26576,6.25,3.98,60289.02
9/12/2018,987.01,2888.919922,377.0799866,23245.40039,26560,6.25,3.98,60289.02
9/13/2018,987.95,2904.179932,376.519989,23242,26647,6.25,3.98,60289.02
9/14/2018,991.34,2904.97998,377.8500061,23242,26647,6.25,3.98,60289.02
9/17/2018,987.61,2888.800049,378.3099976,23256.5,26763,6.25,3.98,60289.02
9/18/2018,993.49,2904.310059,378.730011,23246.5,26800,6.25,3.98,60289.02
9/19/2018,995.54,2907.949951,379.980011,23272.5,26846,6.25,3.98,60289.02
9/20/2018,1004.74,2930.75,382.6300049,23287.5,26936,6.25,3.98,60289.02
9/21/2018,1002.97,2929.669922,384.2900085,23287.5,26936,6.25,3.98,60289.02
9/24/2018,1011.29,2919.370117,382.1400146,23024.69922,27054,6.25,3.98,60289.02
9/25/2018,1010.74,2915.560059,383.8900146,23310.5,27059,6.25,3.98,60289.02
9/26/2018,1009.61,2905.969971,385.0400085,23313.5,27033,6.25,3.98,60289.02
9/27/2018,1015.37,2914,386.3800049,23312.5,26962,6.25,3.98,60289.02
9/28/2018,1017.13,2913.97998,383.1799927,23312.5,26962,6.25,3.98,60289.02
10/1/2018,1012.88,2924.590088,383.9400024,23296,26684,6.25,3.89,61466.11
10/2/2018,1018.79,2923.429932,381.9400024,23292.5,26467,6.25,3.89,61466.11
10/3/2018,1020.4,2925.51001,383.8399963,23307.5,26569,6.25,3.89,61466.11
10/4/2018,1023.62,2901.610107,379.6799927,23311.5,26452,6.25,3.89,61466.11
10/5/2018,1008.39,2885.570068,376.4100037,23311.5,26452,6.25,3.89,61466.11
10/8/2018,996.12,2884.429932,372.2099915,23317.5,26392,6.25,3.89,61466.11
10/9/2018,996.19,2880.340088,372.9299927,23321.5,26341,6.25,3.89,61466.11
10/10/2018,993.96,2785.679932,366.9299927,23316,26460,6.25,3.89,61466.11
10/11/2018,945.89,2728.370117,359.6499939,23311,26618,6.25,3.89,61466.11
10/12/2018,970.08,2767.129883,358.9500122,23311,26618,6.25,3.89,61466.11
10/15/2018,951.64,2750.790039,359.3099976,23297.5,26663,6.25,3.89,61466.11
10/16/2018,963.37,2809.919922,364.9899902,23304,26622,6.25,3.89,61466.11
10/17/2018,971.6,2809.209961,363.5400085,23310,26556,6.25,3.89,61466.11
10/18/2018,963.47,2768.780029,361.6700134,23312.5,26493,6.25,3.89,61466.11
10/19/2018,958.36,2767.780029,361.2399902,23312.5,26493,6.25,3.89,61466.11
10/22/2018,953.51,2755.879883,359.7399902,23313.5,26456,6.25,3.89,61466.11
10/23/2018,939.68,2740.689941,354.0599976,23313.5,26378,6.25,3.89,61466.11
10/24/2018,922.73,2656.100098,353.269989,23321.59961,26248,6.25,3.89,61466.11
10/25/2018,910.17,2705.570068,355.0700073,23320,26233,6.25,3.89,61466.11
10/26/2018,900.82,2658.689941,352.3399963,23320,26233,6.25,3.89,61466.11
10/29/2018,888.82,2641.25,355.5100098,22898.59961,26108,6.25,3.89,61466.11
10/30/2018,888.69,2682.629883,355.5299988,23310.5,26200,6.25,3.89,61466.11
10/31/2018,914.76,2711.73999,361.6099854,23310,26088,6.25,3.89,61466.11
11/1/2018,907.96,2740.370117,363.0799866,23311.09961,26083,6.25,3.46,61466.11
11/2/2018,924.86,2723.060059,364.0799866,23308.40039,26203,6.25,3.46,61466.11
11/5/2018,925.53,2738.310059,363.5,23307,26304,6.25,3.46,61466.11
11/6/2018,922.05,2755.449951,362.5499878,23300,26111,6.25,3.46,61466.11
11/7/2018,922.16,2813.889893,366.3900146,23291,26208,6.25,3.46,61466.11
11/8/2018,926.28,2806.830078,367.0799866,23295,26402,6.25,3.46,61466.11
11/9/2018,914.29,2781.01001,365.7399902,23289.19922,26210,6.25,3.46,61466.11
11/12/2018,918.12,2726.219971,362.0299988,23260,26050,6.25,3.46,61466.11
11/13/2018,905.38,2722.179932,364.4400024,23267.5,25843,6.25,3.46,61466.11
11/14/2018,900.93,2701.580078,362.269989,23280,25831,6.25,3.46,61466.11
11/15/2018,897.15,2730.199951,358.4299927,23278.59961,25885,6.25,3.46,61466.11
11/16/2018,898.19,2736.27002,357.7099915,23274,25970,6.25,3.46,61466.11
11/19/2018,916.06,2690.72998,355.1099854,22771.30078,26006,6.25,3.46,61466.11
11/20/2018,919.02,2641.889893,351.0599976,23276.5,26233,6.25,3.46,61466.11
11/21/2018,922.56,2649.929932,355.0700073,23302,26279,6.25,3.46,61466.11
11/22/2018,924.42,2649.929932,352.5700073,23318,26227,6.25,3.46,61466.11
11/23/2018,917.97,2632.560059,353.980011,23318,26262,6.25,3.46,61466.11
11/26/2018,921.03,2673.449951,358.3299866,23021.40039,26112,6.25,3.46,61466.11
11/27/2018,923.12,2682.169922,357.3999939,23306,26137,6.25,3.46,61466.11
11/28/2018,930.2,2743.790039,357.3900146,23312.5,26029,6.25,3.46,61466.11
11/29/2018,926.79,2737.800049,358.1000061,23301,25922,6.25,3.46,61466.11
11/30/2018,926.54,2760.169922,357.4899902,23292.5,26116,6.25,3.46,61466.11
12/3/2018,951.59,2790.370117,361.1799927,23074.90039,26115,6.25,3.46,61466.11
12/4/2018,958.84,2700.060059,358.4299927,23267.5,26011,6.25,2.98,61466.11
12/5/2018,957.14,2700.060059,354.269989,23257.5,26131,6.25,2.98,61466.11
12/6/2018,954.82,2695.949951,343.3099976,23270,26066,6.25,2.98,61466.11
12/7/2018,958.59,2633.080078,345.4500122,23297.5,26056,6.25,2.98,61466.11
12/10/2018,955.89,2637.719971,338.9899902,23277.5,26130,6.25,2.98,61466.11
12/11/2018,954.58,2636.780029,344.1799927,23271,26191,6.25,2.98,61466.11
12/12/2018,961.28,2651.070068,350,23270,26148,6.25,2.98,61466.11
12/13/2018,960.25,2650.540039,349.4200134,23268.09961,26013,6.25,2.98,61466.11
12/14/2018,952.04,2599.949951,347.2099915,23255,26098,6.25,2.98,61466.11
12/17/2018,933.65,2545.939941,343.2600098,23253,25879,6.25,2.98,61466.11
12/18/2018,927.25,2546.159912,340.4599915,23284,26068,6.25,2.98,61466.11
12/19/2018,919.24,2506.959961,341.519989,23285.5,26169,6.25,2.98,61466.11
12/20/2018,918.24,2467.419922,336.5799866,23278.5,26180,6.25,2.98,61466.11
12/21/2018,912.26,2416.620117,336.6700134,23267.5,26320,6.25,2.98,61466.11
12/24/2018,908.56,2351.100098,336.6700134,23248.5,26199,6.25,2.98,61466.11
12/25/2018,897.94,2351.100098,336.6700134,22939.90039,26132,6.25,2.98,61466.11
12/26/2018,891.75,2467.699951,336.6700134,23243.5,26132,6.25,2.98,61466.11
12/27/2018,900.81,2488.830078,329.5799866,23243,26132,6.25,2.98,61466.11
12/28/2018,892.54,2485.73999,336.230011,23187.5,26048,6.25,2.98,61466.11
1/2/2019,891.75,2510.030029,336.230011,23194,26164,6.25,2.56,61973.88
1/3/2019,878.22,2447.889893,333.9200134,23194,26135,6.25,2.56,61973.88
1/4/2019,880.9,2531.939941,343.3800049,23194,25915,6.25,2.56,61973.88
1/7/2019,889.64,2549.689941,342.8800049,23194,26075,6.25,2.56,61973.88
1/8/2019,887.44,2574.409912,345.8500061,23194,26141,6.25,2.56,61973.88
1/9/2019,896.99,2584.959961,347.7000122,23194,26199,6.25,2.56,61973.88
1/10/2019,898.3,2596.639893,348.8800049,23194,26177,6.25,2.56,61973.88
1/11/2019,902.71,2596.26001,349.2000122,23194,26345,6.25,2.56,61973.88
1/14/2019,901.8,2582.610107,347.5100098,23194,26353,6.25,2.56,61973.88
1/15/2019,909.68,2610.300049,348.7099915,23194,26211,6.25,2.56,61973.88
1/16/2019,908.7,2616.100098,350.5899963,23194,26126,6.25,2.56,61973.88
1/17/2019,901.89,2635.959961,350.730011,23194,25996,6.25,2.56,61973.88
1/18/2019,902.3,2670.709961,357.0499878,23194,26045,6.25,2.56,61973.88
1/21/2019,911.05,2670.709961,356.3599854,23194,26058,6.25,2.56,61973.88
1/22/2019,906.55,2632.899902,355.0899963,23194,25974,6.25,2.56,61973.88
1/23/2019,908.18,2638.699951,354.8900146,23194,25950,6.25,2.56,61973.88
1/24/2019,908.79,2642.330078,355.6700134,23194,25965,6.25,2.56,61973.88
1/25/2019,908.88,2664.76001,357.8399963,23194,25919,6.25,2.56,61973.88
1/28/2019,912.18,2643.850098,354.3800049,22733.19922,25917,6.25,2.56,61973.88
1/29/2019,915.93,2640,357.230011,23194,26058,6.25,2.56,61973.88
1/30/2019,915.84,2681.050049,358.5100098,23194,26128,6.25,2.56,61973.88
1/31/2019,910.65,2704.100098,358.6700134,23194,26130,6.25,2.56,61973.88
